N_TECH_PARAM,PLATFORM_NUMBER,DATA_TYPE,FORMAT_VERSION,HANDBOOK_VERSION,DATA_CENTRE,DATE_CREATION,DATE_UPDATE,TECHNICAL_PARAMETER_NAME,TECHNICAL_PARAMETER_VALUE,CYCLE_NUMBER
208,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesTotal_COUNT,27,3.0
209,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringAscentToSurface_COUNT,14,3.0
210,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToPark_COUNT,0,3.0
211,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToProfile_COUNT,0,3.0
212,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringPark_COUNT,3,3.0
213,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringProfileDrift_COUNT,0,3.0
214,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsToStartAscent_COUNT,2,3.0
215,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsAtProfileDepth_COUNT,0,3.0
216,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsDuringPark_COUNT,3,3.0
217,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesComplete_COUNT,204,3.0
218,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesCrcOk_COUNT,181,3.0
219,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesTechnicalOk_COUNT,7,3.0
220,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsAtSurfaceDuringDescent_COUNT,19,3.0
221,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToPark_COUNT,6,3.0
222,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToProfile_COUNT,8,3.0
223,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringPark_COUNT,3,3.0
224,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringProfileDrift_COUNT,0,3.0
225,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumAtSurface_mbar,<=725 mbar,3.0
226,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumProfileStart_mbar,<=725 mbar,3.0
227,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRES_SurfaceOffsetCorrectedNotResetNegative_1cBarResolution_dbar,-0.2,3.0
228,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,TIME_ValveActionsAtSurface_seconds,160,3.0
229,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,VOLTAGE_BatteryPumpStartProfile_volts,9.7,3.0
230,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_DD,18,3.0
231,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TelemetryRetransmission_COUNT,30,3.0
232,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_DD,18,4.0
233,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_HHMM,2200,4.0
234,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToProfile_HHMM,0002,4.0
235,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTimeCorrection_minutes,-2,4.0
236,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_DD,23,4.0
237,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_HHMMSS,084934,4.0
238,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialStabilizationDuringDescentToPark_HHMM,1602,4.0
239,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_DD,18,4.0
240,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_HHMM,1524,4.0
241,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_MM,07,4.0
242,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_DD,06,4.0
243,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_MM,07,4.0
244,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_Satellite_YYYYMMDDHHMMSS,20170723085131,4.0
245,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartAscentToSurface_HHMM,0054,4.0
246,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentProfile_HHMM,1553,4.0
247,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentToProfile_HHMM,0919,4.0
248,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_HHMM,0703,4.0
249,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_Beached_NUMBER,0,4.0
250,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_CTDStatus_NUMBER,0,4.0
251,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_InitialCheckError_LOGICAL,1,4.0
252,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_RTCStatus_LOGICAL,1,4.0
253,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_StatusBladderStateAtLaunch_NUMBER,0,4.0
254,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass0_COUNT,0,4.0
255,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass1_COUNT,0,4.0
256,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass2_COUNT,3,4.0
257,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass3_COUNT,9,4.0
258,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassA_COUNT,0,4.0
259,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassB_COUNT,0,4.0
260,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassZ_COUNT,0,4.0
261,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositions_COUNT,12,4.0
262,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesInternalCounter_COUNT,111,4.0
263,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesTotal_COUNT,111,4.0
264,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionLowerPart_COUNT,66,4.0
265,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionUpperPart_COUNT,45,4.0
266,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesInternalCounter_COUNT,0,4.0
267,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesTotal_COUNT,0,4.0
268,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionLowerPart_COUNT,0,4.0
269,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionUpperPart_COUNT,0,4.0
270,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToParkEntriesInParkMargin_COUNT,1,4.0
271,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToProfileEntriesInProfileMargin_COUNT,2,4.0
272,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FloatFramesReceivedOnDescendingProfile_COUNT,0,4.0
273,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesCrcOkOnPark_COUNT,5,4.0
274,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnAscendingProfile_COUNT,17,4.0
275,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnDescendingProfile_COUNT,0,4.0
276,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnPark_COUNT,5,4.0
277,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesReceivedOnAscendingProfile_COUNT,17,4.0
278,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesInternal_COUNT,28,4.0
279,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesTotal_COUNT,28,4.0
280,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringAscentToSurface_COUNT,14,4.0
281,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToPark_COUNT,0,4.0
282,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToProfile_COUNT,2,4.0
283,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringPark_COUNT,2,4.0
284,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringProfileDrift_COUNT,0,4.0
285,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsToStartAscent_COUNT,2,4.0
286,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsAtProfileDepth_COUNT,0,4.0
287,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsDuringPark_COUNT,1,4.0
288,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesComplete_COUNT,205,4.0
289,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesCrcOk_COUNT,184,4.0
290,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesTechnicalOk_COUNT,6,4.0
291,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsAtSurfaceDuringDescent_COUNT,15,4.0
292,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToPark_COUNT,8,4.0
293,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToProfile_COUNT,9,4.0
294,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringPark_COUNT,0,4.0
295,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringProfileDrift_COUNT,0,4.0
296,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumAtSurface_mbar,<=725 mbar,4.0
297,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumProfileStart_mbar,<=725 mbar,4.0
298,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRES_SurfaceOffsetCorrectedNotResetNegative_1cBarResolution_dbar,-0.2,4.0
299,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,TIME_ValveActionsAtSurface_seconds,180,4.0
300,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,VOLTAGE_BatteryPumpStartProfile_volts,9.7,4.0
301,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_DD,23,4.0
302,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TelemetryRetransmission_COUNT,30,4.0
303,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_DD,23,5.0
304,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_HHMM,2255,5.0
305,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToProfile_HHMM,2120,5.0
306,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTimeCorrection_minutes,-2,5.0
307,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_DD,28,5.0
308,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_HHMMSS,074101,5.0
309,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialStabilizationDuringDescentToPark_HHMM,1608,5.0
310,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_DD,23,5.0
311,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_HHMM,1523,5.0
312,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_MM,07,5.0
313,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_DD,06,5.0
314,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_MM,07,5.0
315,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_Satellite_YYYYMMDDHHMMSS,20170728074310,5.0
316,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartAscentToSurface_HHMM,0052,5.0
317,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentProfile_HHMM,1553,5.0
318,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentToProfile_HHMM,0918,5.0
319,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_HHMM,0701,5.0
320,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_Beached_NUMBER,0,5.0
321,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_CTDStatus_NUMBER,0,5.0
322,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_InitialCheckError_LOGICAL,1,5.0
323,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_RTCStatus_LOGICAL,1,5.0
324,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_StatusBladderStateAtLaunch_NUMBER,0,5.0
325,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass0_COUNT,0,5.0
326,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass1_COUNT,4,5.0
327,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass2_COUNT,5,5.0
328,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass3_COUNT,5,5.0
329,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassA_COUNT,0,5.0
330,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassB_COUNT,0,5.0
331,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassZ_COUNT,0,5.0
332,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositions_COUNT,14,5.0
333,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesInternalCounter_COUNT,111,5.0
334,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesTotal_COUNT,111,5.0
335,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionLowerPart_COUNT,66,5.0
336,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionUpperPart_COUNT,45,5.0
337,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesInternalCounter_COUNT,0,5.0
338,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesTotal_COUNT,0,5.0
339,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionLowerPart_COUNT,0,5.0
340,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionUpperPart_COUNT,0,5.0
341,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToParkEntriesInParkMargin_COUNT,1,5.0
342,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToProfileEntriesInProfileMargin_COUNT,1,5.0
343,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FloatFramesReceivedOnDescendingProfile_COUNT,0,5.0
344,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesCrcOkOnPark_COUNT,4,5.0
345,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnAscendingProfile_COUNT,18,5.0
346,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnDescendingProfile_COUNT,0,5.0
347,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnPark_COUNT,4,5.0
348,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesReceivedOnAscendingProfile_COUNT,18,5.0
349,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesInternal_COUNT,27,5.0
350,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesTotal_COUNT,27,5.0
351,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringAscentToSurface_COUNT,13,5.0
352,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToPark_COUNT,0,5.0
353,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToProfile_COUNT,0,5.0
354,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringPark_COUNT,2,5.0
355,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringProfileDrift_COUNT,0,5.0
356,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsToStartAscent_COUNT,2,5.0
357,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsAtProfileDepth_COUNT,0,5.0
358,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsDuringPark_COUNT,1,5.0
359,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesComplete_COUNT,217,5.0
360,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesCrcOk_COUNT,198,5.0
361,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesTechnicalOk_COUNT,11,5.0
362,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsAtSurfaceDuringDescent_COUNT,18,5.0
363,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToPark_COUNT,7,5.0
364,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToProfile_COUNT,8,5.0
365,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringPark_COUNT,1,5.0
366,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringProfileDrift_COUNT,0,5.0
367,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumAtSurface_mbar,<=725 mbar,5.0
368,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumProfileStart_mbar,<=725 mbar,5.0
369,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRES_SurfaceOffsetCorrectedNotResetNegative_1cBarResolution_dbar,-0.1,5.0
370,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,TIME_ValveActionsAtSurface_seconds,160,5.0
371,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,VOLTAGE_BatteryPumpStartProfile_volts,9.7,5.0
372,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_DD,28,5.0
373,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TelemetryRetransmission_COUNT,30,5.0
374,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_DD,28,6.0
375,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_HHMM,2209,6.0
376,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToProfile_HHMM,2138,6.0
377,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTimeCorrection_minutes,-2,6.0
378,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_DD,02,6.0
379,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_HHMMSS,100616,6.0
380,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialStabilizationDuringDescentToPark_HHMM,1602,6.0
