N_MEASUREMENT,LATITUDE,LONGITUDE,PRES,TEMP,PSAL
7583,,,362.0,13.644,35.701
7584,,,362.0,13.425,35.664
7585,,,359.0,13.322,35.647
7586,,,362.0,13.102,35.617
7587,,,366.0,13.314,35.645
7588,,,364.0,13.123,35.611
7589,,,365.0,13.232,35.629
7590,,,358.0,13.2,35.632
7591,,,364.0,13.238,35.626
7592,,,368.0,13.334,35.648
7593,,,356.0,13.495,35.683
7594,,,359.0,13.452,35.681
7595,,,362.0,13.075,35.616
7596,,,367.0,13.161,35.622
7597,,,357.0,13.899,35.744
7598,,,362.0,13.299,35.643
7599,,,368.0,13.236,35.633
7600,,,366.0,13.118,35.616
7601,,,360.0,13.712,35.719
7602,,,352.0,13.356,35.656
7603,,,364.0,13.101,35.62
7604,,,366.0,13.275,35.644
7605,,,361.0,13.681,35.707
7606,,,,,
7607,,,337.0,,
7608,,,374.0,,
7609,,,358.4776,13.24794,35.639164
7610,,,1780.0,,
7611,,,,,
7612,,,,,
7613,,,1780.0,,
7614,,,1780.0,,
7615,,,1781.0,4.19,34.98
7616,,,1781.0,4.19,34.98
7617,,,1763.0,4.194,34.98
7618,,,1439.0,4.318,34.973
7619,,,1413.0,4.342,34.972
7620,,,1088.0,4.774,34.946
7621,,,1064.0,4.904,34.939
7622,,,788.0,6.214,34.776
7623,,,763.0,6.361,34.771
7624,,,438.0,11.416,35.35
7625,,,413.0,12.089,35.45
7626,,,265.0,17.219,36.367
7627,,,255.0,17.572,36.422
7628,,,146.0,23.354,37.182
7629,,,135.0,23.641,37.118
7630,,,25.0,26.14,36.007
7631,,,15.0,26.143,36.007
7632,,,,,
7633,,,,,
7634,,,,,
7635,15.933,-62.53899999999999,,,
7636,15.92,-62.53899999999999,,,
7637,15.915,-62.541,,,
7638,15.911,-62.553,,,
7639,15.906,-62.557000000000016,,,
7640,15.902,-62.559000000000026,,,
7641,15.899,-62.565,,,
7642,15.896,-62.565,,,
7643,15.901,-62.565999999999974,,,
7644,15.892,-62.572,,,
7645,15.888,-62.58100000000002,,,
7646,15.884,-62.57900000000001,,,
7647,15.882,-62.577,,,
7648,15.877,-62.581999999999994,,,
7649,15.875,-62.58800000000002,,,
7650,15.873,-62.596000000000004,,,
7651,,,,,
7652,,,,,
7653,,,1780.0,,
7654,,,,,
7655,,,,,
7656,,,90.0,,
7657,,,400.0,,
7658,,,,,
7659,,,383.0,12.836,35.573
7660,,,293.0,15.98,36.12
7661,,,357.0,13.572,35.707
7662,,,333.0,14.178,35.813
7663,,,343.0,14.527,35.861
7664,,,328.0,14.5,35.864
7665,,,337.0,13.594,35.713
7666,,,371.0,12.46,35.518
7667,,,365.0,13.392,35.673
7668,,,339.0,14.518,35.862
7669,,,332.0,14.55,35.872
7670,,,338.0,14.24,35.817
7671,,,344.0,14.293,35.825
7672,,,337.0,14.519,35.867
7673,,,343.0,14.252,35.817
7674,,,357.0,13.525,35.698
7675,,,359.0,13.738,35.734
7676,,,342.0,14.641,35.868
7677,,,337.0,14.367,35.838
7678,,,342.0,14.005,35.778
7679,,,344.0,14.36,35.831
7680,,,341.0,14.337,35.835
7681,,,343.0,13.962,35.772
7682,,,354.0,13.781,35.743
7683,,,349.0,14.13,35.794
7684,,,343.0,14.635,35.871
7685,,,344.0,14.082,35.783
7686,,,349.0,13.991,35.778
7687,,,345.0,14.08,35.787
7688,,,354.0,14.221,35.802
7689,,,345.0,14.002,35.78
7690,,,347.0,13.907,35.768
7691,,,354.0,14.091,35.787
7692,,,348.0,14.323,35.82
7693,,,348.0,14.285,35.816
7694,,,343.0,13.612,35.717
7695,,,359.0,13.986,35.774
7696,,,349.0,14.232,35.805
7697,,,344.0,14.194,35.807
7698,,,345.0,14.096,35.801
7699,,,349.0,14.097,35.793
7700,,,347.0,14.08,35.793
7701,,,348.0,13.945,35.773
7702,,,354.0,14.013,35.779
7703,,,347.0,14.023,35.78
7704,,,349.0,14.213,35.81
7705,,,357.0,13.737,35.73
7706,,,353.0,13.914,35.769
7707,,,350.0,13.943,35.77
7708,,,354.0,13.854,35.754
7709,,,350.0,13.89,35.764
7710,,,362.0,13.874,35.761
7711,,,351.0,14.03,35.783
7712,,,348.0,13.931,35.778
7713,,,369.0,13.254,35.654
7714,,,381.0,12.818,35.575
7715,,,372.0,12.946,35.601
7716,,,368.0,13.712,35.724
7717,,,359.0,13.836,35.747
7718,,,351.0,13.685,35.724
7719,,,368.0,13.465,35.688
7720,,,358.0,13.971,35.765
7721,,,362.0,13.472,35.685
7722,,,366.0,13.693,35.725
7723,,,355.0,13.737,35.733
7724,,,358.0,13.535,35.705
7725,,,364.0,13.258,35.651
7726,,,,,
7727,,,280.0,,
7728,,,400.0,,
7729,,,350.4179,13.95403,35.7687
7730,,,1510.0,,
7731,,,,,
7732,,,,,
7733,,,1510.0,,
7734,,,1510.0,,
7735,,,1509.0,4.277,34.976
7736,,,1509.0,4.277,34.976
7737,,,1237.0,4.571,34.96
7738,,,1163.0,4.719,34.95
7739,,,888.0,5.89,34.802
7740,,,863.0,6.038,34.793
7741,,,538.0,9.29,35.034
7742,,,513.0,9.644,35.072
7743,,,295.0,16.026,36.123
7744,,,286.0,16.48,36.211
7745,,,175.0,22.451,37.162
7746,,,165.0,22.76,37.185
7747,,,56.0,26.463,36.057
7748,,,46.0,26.48,36.061
7749,,,1.0,26.417,35.982
7750,,,0.0,26.397,35.984
7751,,,,,
7752,,,,,
7753,,,,,
7754,16.305,-62.63900000000001,,,
7755,16.308,-62.644000000000005,,,
7756,16.31,-62.644000000000005,,,
7757,16.315,-62.639999999999986,,,
7758,16.314,-62.64299999999997,,,
7759,16.314,-62.64499999999998,,,
7760,16.318,-62.64499999999998,,,
7761,16.315,-62.646000000000015,,,
7762,16.321,-62.649,,,
7763,16.321,-62.65300000000002,,,
7764,16.321,-62.65199999999999,,,
7765,16.321,-62.65100000000001,,,
7766,16.322,-62.649,,,
7767,16.324,-62.65699999999998,,,
7768,16.325,-62.660000000000025,,,
7769,16.327,-62.66199999999998,,,
7770,,,,,
7771,,,,,
7772,,,1510.0,,
7773,,,,,
7774,,,,,
7775,,,90.0,,
7776,,,400.0,,
7777,,,,,
7778,,,324.0,15.163,35.967
7779,,,319.0,15.177,35.976
7780,,,324.0,15.175,35.971
7781,,,325.0,15.669,36.063
7782,,,316.0,15.813,36.09
7783,,,320.0,15.175,35.973
7784,,,329.0,15.131,35.972
7785,,,331.0,15.513,36.035
7786,,,319.0,15.612,36.052
7787,,,323.0,15.59,36.047
7788,,,322.0,15.464,36.028
7789,,,318.0,15.426,36.025
7790,,,320.0,15.429,36.034
7791,,,318.0,15.403,36.017
7792,,,328.0,15.409,36.019
7793,,,324.0,15.417,36.019
7794,,,325.0,16.072,36.143
7795,,,309.0,16.099,36.151
7796,,,316.0,15.697,36.072
7797,,,324.0,15.667,36.068
7798,,,324.0,15.877,36.097
7799,,,322.0,15.931,36.107
7800,,,322.0,15.579,36.05
7801,,,326.0,15.508,36.037
7802,,,324.0,15.958,36.117
7803,,,301.0,17.101,36.354
7804,,,386.0,13.054,35.596
7805,,,300.0,16.749,36.299
7806,,,397.0,13.258,35.627
7807,,,334.0,15.582,36.055
7808,,,310.0,16.691,36.286
7809,,,368.0,14.362,35.867
7810,,,366.0,14.217,35.8
7811,,,373.0,14.232,35.811
7812,,,368.0,14.2,35.798
7813,,,314.0,16.636,36.262
7814,,,382.0,14.205,35.8
7815,,,357.0,14.744,35.906
7816,,,362.0,14.626,35.885
7817,,,360.0,14.386,35.839
7818,,,375.0,13.585,35.688
7819,,,390.0,13.287,35.636
7820,,,396.0,13.476,35.666
7821,,,371.0,14.355,35.831
7822,,,364.0,14.68,35.894
7823,,,358.0,14.961,35.947
7824,,,352.0,14.806,35.921
7825,,,362.0,14.659,35.888
7826,,,351.0,15.281,35.999
7827,,,354.0,15.081,35.961
7828,,,356.0,14.863,35.927
7829,,,355.0,14.962,35.943
7830,,,323.0,17.156,36.401
7831,,,308.0,17.231,36.397
7832,,,313.0,16.66,36.286
7833,,,320.0,16.723,36.299
7834,,,311.0,17.095,36.371
7835,,,309.0,16.84,36.33
7836,,,306.0,17.109,36.38
7837,,,310.0,17.122,36.383
7838,,,315.0,17.552,36.446
7839,,,309.0,17.094,36.372
7840,,,304.0,16.927,36.355
7841,,,305.0,16.919,36.355
7842,,,310.0,17.139,36.384
7843,,,311.0,17.215,36.395
7844,,,,,
7845,,,232.0,,
7846,,,419.0,,
7847,,,334.36365,15.542046,36.05712
7848,,,1370.0,,
7849,,,,,
7850,,,,,
7851,,,1370.0,,
7852,,,1370.0,,
7853,,,1377.0,4.287,34.976
7854,,,1377.0,4.287,34.976
7855,,,1313.0,4.38,34.972
7856,,,1038.0,5.0,34.945
7857,,,963.0,5.403,34.917
7858,,,738.0,7.027,34.82
7859,,,663.0,8.067,34.924
7860,,,388.0,13.691,35.715
7861,,,363.0,14.405,35.844
7862,,,245.0,18.789,36.631
7863,,,235.0,19.187,36.688
7864,,,126.0,25.479,37.108
7865,,,116.0,26.158,37.103
7866,,,9.0,26.361,35.99
7867,,,8.0,26.361,35.99
7868,,,,,
7869,,,,,
7870,,,,,
7871,16.539,-63.54599999999999,,,
7872,16.543,-63.543000000000006,,,
7873,16.542,-63.55799999999999,,,
7874,16.542,-63.55500000000001,,,
7875,16.545,-63.565999999999974,,,
7876,16.547,-63.56400000000002,,,
7877,16.538,-63.567999999999984,,,
7878,16.541,-63.57400000000001,,,
7879,16.54,-63.579999999999984,,,
7880,16.54,-63.579999999999984,,,
7881,16.539,-63.58499999999998,,,
7882,16.538,-63.589999999999975,,,
7883,16.542,-63.59500000000003,,,
7884,16.54,-63.603999999999985,,,
7885,,,,,
7886,,,,,
7887,,,1370.0,,
7888,,,,,
7889,,,,,
7890,,,110.0,,
7891,,,400.0,,
7892,,,,,
7893,,,315.0,16.464,36.273
7894,,,305.0,17.079,36.361
7895,,,390.0,13.771,35.763
7896,,,379.0,14.101,35.822
7897,,,326.0,16.409,36.251
7898,,,334.0,15.977,36.173
7899,,,301.0,17.206,36.39
7900,,,361.0,14.76,35.941
7901,,,369.0,14.161,35.831
7902,,,371.0,14.405,35.873
7903,,,363.0,14.847,35.964
7904,,,364.0,14.677,35.922
7905,,,358.0,15.211,36.027
7906,,,354.0,15.146,36.019
7907,,,366.0,15.122,36.01
7908,,,372.0,14.274,35.848
7909,,,369.0,14.549,35.874
7910,,,379.0,13.732,35.755
7911,,,280.0,17.608,36.45
7912,,,322.0,16.548,36.27
7913,,,312.0,17.193,36.386
7914,,,302.0,17.096,36.358
7915,,,296.0,17.313,36.41
7916,,,327.0,16.172,36.204
7917,,,385.0,13.446,35.678
7918,,,343.0,15.376,36.059
7919,,,341.0,15.03,35.992
7920,,,339.0,15.325,36.049
7921,,,328.0,15.598,36.101
7922,,,325.0,15.654,36.125
7923,,,339.0,15.352,36.057
7924,,,333.0,15.419,36.07
7925,,,335.0,15.329,36.048
7926,,,336.0,15.263,36.042
7927,,,337.0,14.95,35.982
7928,,,343.0,14.999,35.987
7929,,,353.0,14.546,35.902
7930,,,355.0,14.677,35.922
7931,,,372.0,14.238,35.813
7932,,,353.0,14.93,35.975
7933,,,358.0,14.273,35.844
7934,,,362.0,14.287,35.848
7935,,,391.0,12.894,35.598
7936,,,378.0,14.082,35.797
7937,,,325.0,15.553,36.092
7938,,,322.0,15.611,36.081
7939,,,371.0,13.883,35.762
7940,,,375.0,14.021,35.785
7941,,,363.0,14.302,35.846
7942,,,378.0,13.491,35.687
7943,,,382.0,13.419,35.677
7944,,,387.0,13.45,35.679
7945,,,392.0,13.54,35.691
7946,,,386.0,13.563,35.697
7947,,,379.0,13.332,35.66
7948,,,392.0,12.896,35.59
7949,,,259.0,17.773,36.425
7950,,,363.0,14.704,35.93
7951,,,296.0,16.882,36.317
7952,,,323.0,15.917,36.148
7953,,,304.0,16.486,36.251
7954,,,387.0,13.566,35.723
7955,,,377.0,13.941,35.781
7956,,,378.0,13.875,35.78
7957,,,,,
7958,,,252.0,,
7959,,,421.0,,
7960,,,349.375,14.995218,35.979156
7961,,,1950.0,,
7962,,,,,
7963,,,,,
7964,,,1950.0,,
7965,,,1950.0,,
7966,,,1955.0,4.085,34.986
7967,,,1955.0,4.085,34.986
7968,,,1688.0,4.143,34.984
7969,,,1613.0,4.186,34.984
7970,,,1338.0,4.346,34.977
7971,,,1263.0,4.429,34.971
7972,,,988.0,5.438,34.907
7973,,,913.0,5.837,34.865
7974,,,638.0,8.269,34.956
7975,,,562.0,9.494,35.09
7976,,,345.0,15.487,36.072
7977,,,315.0,16.512,36.262
7978,,,205.0,20.018,36.727
7979,,,176.0,21.771,36.953
7980,,,85.0,26.354,36.441
7981,,,56.0,26.315,36.051
7982,,,4.0,26.307,36.05
7983,,,1.0,26.302,36.051
7984,,,,,
7985,,,,,
7986,,,,,
7987,16.743,-63.97399999999999,,,
7988,16.746,-63.976,,,
7989,16.748,-63.97199999999998,,,
7990,16.752,-63.97300000000001,,,
7991,16.752,-63.978999999999985,,,
7992,16.752,-63.97500000000002,,,
7993,16.754,-63.97399999999999,,,
7994,16.755,-63.976999999999975,,,
7995,16.757,-63.97800000000001,,,
7996,16.762,-63.978999999999985,,,
7997,16.759,-63.978999999999985,,,
7998,16.76,-63.98599999999999,,,
7999,16.759,-63.98399999999998,,,
8000,16.768,-63.988999999999976,,,
8001,16.761,-63.988,,,
8002,16.763,-63.988999999999976,,,
8003,,,,,
8004,,,,,
8005,,,1950.0,,
8006,,,,,
8007,,,,,
8008,,,90.0,,
8009,,,330.0,,
8010,,,,,
8011,,,309.0,15.923,36.116
8012,,,353.0,15.569,36.11
8013,,,347.0,15.556,36.102
8014,,,324.0,15.674,36.076
8015,,,319.0,15.725,36.111
8016,,,320.0,15.725,36.103
8017,,,320.0,15.733,36.11
8018,,,329.0,15.657,36.07
8019,,,322.0,15.724,36.112
8020,,,327.0,15.72,36.1
8021,,,328.0,15.655,36.071
8022,,,333.0,15.666,36.07
8023,,,322.0,15.728,36.084
8024,,,321.0,15.744,36.11
8025,,,323.0,15.746,36.109
8026,,,328.0,15.74,36.108
8027,,,330.0,15.677,36.076
8028,,,326.0,15.73,36.104
8029,,,321.0,15.728,36.104
8030,,,315.0,15.732,36.115
8031,,,327.0,15.651,36.078
8032,,,326.0,15.673,36.077
8033,,,321.0,15.752,36.116
8034,,,331.0,15.684,36.082
8035,,,326.0,15.728,36.1
8036,,,331.0,15.675,36.075
8037,,,317.0,15.776,36.138
8038,,,321.0,15.75,36.122
8039,,,331.0,15.634,36.08
8040,,,335.0,15.57,36.063
8041,,,316.0,15.778,36.135
8042,,,322.0,15.527,36.094
8043,,,326.0,15.715,36.12
8044,,,326.0,15.684,36.098
8045,,,321.0,15.684,36.12
8046,,,320.0,15.602,36.105
8047,,,328.0,15.652,36.116
8048,,,319.0,15.728,36.123
8049,,,322.0,15.715,36.119
8050,,,328.0,15.684,36.109
8051,,,327.0,15.6,36.077
8052,,,346.0,14.036,35.802
8053,,,362.0,14.276,35.842
8054,,,350.0,14.678,35.919
8055,,,340.0,15.392,36.044
8056,,,343.0,14.235,35.841
8057,,,354.0,14.046,35.801
8058,,,354.0,14.546,35.884
8059,,,358.0,14.48,35.877
8060,,,351.0,14.013,35.796
8061,,,362.0,14.274,35.84
8062,,,337.0,14.77,35.938
8063,,,330.0,15.16,36.007
8064,,,322.0,15.469,36.066
8065,,,321.0,15.284,36.032
8066,,,338.0,14.731,35.927
8067,,,328.0,15.204,36.016
8068,,,332.0,14.667,35.912
8069,,,345.0,14.187,35.843
8070,,,352.0,14.117,35.811
8071,,,337.0,15.023,35.981
8072,,,340.0,14.711,35.921
8073,,,347.0,14.151,35.819
8074,,,354.0,14.457,35.873
8075,,,325.0,14.867,35.957
8076,,,351.0,14.02,35.797
8077,,,349.0,14.116,35.813
8078,,,,,
8079,,,285.0,,
8080,,,412.0,,
8081,,,332.32837,15.258567,36.021896
8082,,,1520.0,,
8083,,,,,
8084,,,,,
8085,,,1520.0,,
8086,,,1520.0,,
8087,,,1527.0,4.26,34.979
8088,,,1527.0,4.26,34.979
8089,,,1314.0,4.399,34.974
8090,,,1188.0,4.559,34.966
8091,,,963.0,5.453,34.905
8092,,,887.0,5.801,34.859
8093,,,613.0,8.674,34.985
8094,,,588.0,9.107,35.044
8095,,,335.0,14.496,35.89
8096,,,325.0,14.866,35.954
8097,,,195.0,19.872,36.727
8098,,,185.0,20.298,36.787
8099,,,76.0,26.43,36.407
8100,,,65.0,26.315,36.101
8101,,,5.0,26.439,36.064
8102,,,2.0,26.431,36.064
8103,,,,,
8104,,,,,
8105,,,,,
8106,16.461,-63.512,,,
8107,16.465,-63.50999999999999,,,
8108,16.469,-63.53199999999998,,,
8109,16.471,-63.535000000000025,,,
8110,16.47,-63.536,,,
8111,16.465,-63.553,,,
8112,16.478,-63.56,,,
8113,16.48,-63.56200000000001,,,
8114,16.48,-63.567999999999984,,,
8115,16.482,-63.572,,,
8116,16.485,-63.58100000000002,,,
8117,16.486,-63.581999999999994,,,
8118,16.487,-63.591999999999985,,,
8119,16.489,-63.589999999999975,,,
8120,16.491,-63.59899999999999,,,
8121,,,,,
8122,,,,,
8123,,,1520.0,,
8124,,,,,
8125,,,,,
8126,,,80.0,,
8127,,,380.0,,
8128,,,,,
8129,,,314.0,15.278,36.039
8130,,,357.0,13.869,35.785
8131,,,358.0,13.637,35.758
8132,,,377.0,13.015,35.637
8133,,,378.0,13.093,35.648
8134,,,385.0,12.911,35.617
8135,,,378.0,13.31,35.689
8136,,,375.0,13.168,35.671
8137,,,386.0,12.698,35.581
8138,,,386.0,12.765,35.594
8139,,,386.0,12.861,35.612
8140,,,390.0,12.845,35.607
8141,,,384.0,12.785,35.6
8142,,,395.0,12.637,35.572
8143,,,400.0,12.539,35.557
8144,,,384.0,13.227,35.67
8145,,,380.0,13.139,35.656
8146,,,390.0,12.464,35.556
8147,,,393.0,13.038,35.637
8148,,,374.0,13.336,35.697
8149,,,389.0,12.959,35.625
8150,,,391.0,12.922,35.621
8151,,,386.0,13.125,35.654
8152,,,391.0,12.937,35.62
8153,,,391.0,12.849,35.606
8154,,,397.0,12.434,35.539
8155,,,314.0,14.93,35.975
8156,,,370.0,13.378,35.7
8157,,,330.0,14.566,35.904
8158,,,330.0,14.758,35.938
8159,,,309.0,16.075,36.173
8160,,,364.0,13.938,35.8
8161,,,356.0,14.023,35.814
8162,,,377.0,13.006,35.632
8163,,,375.0,13.368,35.697
8164,,,372.0,13.405,35.709
8165,,,378.0,13.199,35.667
8166,,,380.0,13.267,35.676
8167,,,371.0,13.922,35.793
8168,,,358.0,14.621,35.913
8169,,,356.0,14.08,35.825
8170,,,373.0,13.638,35.744
8171,,,369.0,13.791,35.77
8172,,,359.0,14.136,35.833
8173,,,357.0,13.949,35.796
8174,,,368.0,13.942,35.794
8175,,,369.0,14.133,35.832
8176,,,332.0,16.159,36.201
8177,,,317.0,15.913,36.171
8178,,,324.0,15.885,36.174
8179,,,327.0,16.044,36.187
8180,,,318.0,16.84,36.342
8181,,,312.0,16.195,36.217
8182,,,323.0,15.381,36.066
8183,,,333.0,16.416,36.259
8184,,,307.0,17.159,36.402
8185,,,300.0,16.922,36.37
8186,,,316.0,16.273,36.223
8187,,,322.0,17.078,36.39
8188,,,307.0,17.124,36.394
8189,,,308.0,17.134,36.403
8190,,,303.0,17.015,36.382
8191,,,306.0,17.134,36.401
8192,,,306.0,17.153,36.401
8193,,,309.0,16.879,36.359
8194,,,303.0,17.037,36.387
8195,,,,,
8196,,,269.0,,
8197,,,409.0,,
8198,,,354.89395,14.3895,35.887302
8199,,,1240.0,,
8200,,,,,
8201,,,,,
8202,,,1240.0,,
8203,,,1240.0,,
8204,,,1235.0,4.516,34.966
8205,,,1235.0,4.516,34.966
8206,,,1013.0,5.115,34.942
8207,,,888.0,5.784,34.874
8208,,,713.0,6.96,34.816
8209,,,588.0,9.478,35.108
8210,,,413.0,13.676,35.744
8211,,,325.0,16.606,36.301
8212,,,255.0,18.654,36.629
8213,,,186.0,21.131,36.973
8214,,,135.0,24.358,37.223
8215,,,65.0,26.27,36.132
8216,,,15.0,26.259,36.131
8217,,,2.0,26.244,36.132
8218,,,,,
8219,,,,,
8220,,,,,
8221,16.889,-63.21199999999999,,,
8222,16.886,-63.214999999999975,,,
8223,16.877,-63.22300000000001,,,
8224,16.887,-63.20600000000002,,,
8225,16.885,-63.218999999999994,,,
8226,16.879,-63.21600000000001,,,
8227,16.878,-63.22399999999999,,,
8228,16.872,-63.22500000000002,,,
8229,16.872,-63.22800000000001,,,
8230,16.87,-63.22800000000001,,,
8231,16.87,-63.22800000000001,,,
8232,16.866,-63.23000000000002,,,
8233,16.861,-63.226999999999975,,,
8234,16.864,-63.233000000000004,,,
8235,16.861,-63.23399999999998,,,
8236,16.862,-63.24200000000002,,,
8237,,,,,
8238,,,,,
8239,,,1240.0,,
8240,,,,,
8241,,,,,
8242,,,120.0,,
8243,,,390.0,,
8244,,,,,
8245,,,319.0,17.124,36.384
8246,,,323.0,16.786,36.326
8247,,,320.0,16.57,36.291
8248,,,328.0,16.697,36.308
8249,,,329.0,16.856,36.332
8250,,,333.0,16.807,36.329
8251,,,326.0,16.607,36.302
8252,,,324.0,16.711,36.319
8253,,,324.0,16.696,36.316
8254,,,335.0,16.735,36.319
8255,,,328.0,16.732,36.32
8256,,,330.0,16.749,36.321
8257,,,329.0,16.572,36.291
8258,,,327.0,16.129,36.221
8259,,,330.0,16.356,36.255
8260,,,329.0,17.034,36.366
8261,,,322.0,16.473,36.277
8262,,,331.0,16.332,36.253
8263,,,335.0,16.542,36.285
8264,,,329.0,16.836,36.336
8265,,,320.0,16.472,36.281
8266,,,339.0,16.132,36.222
8267,,,344.0,16.148,36.223
8268,,,336.0,16.249,36.231
8269,,,327.0,16.203,36.229
8270,,,335.0,16.319,36.247
8271,,,337.0,16.358,36.246
8272,,,338.0,16.288,36.239
8273,,,336.0,16.696,36.308
8274,,,333.0,16.715,36.314
8275,,,331.0,16.496,36.276
8276,,,338.0,16.161,36.217
8277,,,333.0,16.322,36.255
8278,,,342.0,16.482,36.269
8279,,,327.0,15.977,36.193
8280,,,336.0,16.043,36.198
8281,,,340.0,16.349,36.247
8282,,,336.0,16.31,36.244
8283,,,333.0,16.476,36.282
8284,,,338.0,16.361,36.252
8285,,,333.0,16.352,36.25
8286,,,335.0,16.376,36.253
8287,,,332.0,16.262,36.243
8288,,,334.0,16.748,36.314
8289,,,328.0,16.259,36.243
8290,,,339.0,16.104,36.211
8291,,,337.0,16.099,36.206
8292,,,338.0,16.289,36.24
8293,,,340.0,16.22,36.227
8294,,,343.0,16.409,36.257
8295,,,332.0,16.198,36.228
8296,,,336.0,16.234,36.233
8297,,,340.0,16.35,36.25
8298,,,343.0,16.664,36.304
8299,,,340.0,16.394,36.257
8300,,,338.0,16.399,36.259
8301,,,338.0,16.44,36.265
8302,,,335.0,16.265,36.236
8303,,,336.0,16.249,36.234
8304,,,338.0,16.077,36.207
8305,,,337.0,15.834,36.168
8306,,,345.0,16.024,36.197
8307,,,346.0,16.084,36.21
8308,,,337.0,16.259,36.239
8309,,,343.0,16.143,36.22
8310,,,339.0,16.21,36.229
8311,,,,,
8312,,,308.0,,
8313,,,353.0,,
8314,,,333.81818,16.406712,36.26218
8315,,,1350.0,,
8316,,,,,
8317,,,,,
8318,,,1350.0,,
8319,,,1350.0,,
8320,,,1353.0,4.456,34.97
8321,,,1353.0,4.456,34.97
8322,,,1288.0,4.487,34.968
8323,,,1013.0,5.253,34.93
8324,,,937.0,5.637,34.887
8325,,,713.0,7.39,34.869
8326,,,638.0,8.716,35.008
8327,,,413.0,13.518,35.724
8328,,,345.0,15.611,36.127
8329,,,235.0,19.111,36.692
8330,,,206.0,20.037,36.823
8331,,,116.0,24.79,37.207
8332,,,85.0,26.101,36.715
8333,,,9.0,26.46,36.124
8334,,,4.0,26.458,36.124
8335,,,,,
8336,,,,,
8337,,,,,
8338,16.761,-63.35500000000002,,,
8339,16.757,-63.375999999999976,,,
8340,16.758,-63.374000000000024,,,
8341,16.759,-63.38299999999998,,,
8342,16.759,-63.39699999999999,,,
8343,16.76,-63.406000000000006,,,
8344,16.76,-63.408000000000015,,,
8345,16.759,-63.42599999999999,,,
8346,16.759,-63.43299999999999,,,
8347,16.759,-63.43000000000001,,,
8348,16.76,-63.44999999999999,,,
8349,,,,,
8350,,,,,
8351,,,1350.0,,
8352,,,,,
8353,,,,,
8354,,,100.0,,
8355,,,390.0,,
8356,,,,,
8357,,,311.0,16.689,36.314
8358,,,308.0,16.685,36.315
8359,,,308.0,17.126,36.391
8360,,,305.0,17.16,36.393
8361,,,305.0,16.863,36.345
8362,,,313.0,16.921,36.356
8363,,,312.0,17.291,36.415
8364,,,304.0,16.853,36.346
8365,,,304.0,16.557,36.285
8366,,,309.0,16.542,36.292
8367,,,312.0,16.645,36.307
8368,,,310.0,16.821,36.34
8369,,,306.0,16.224,36.234
8370,,,326.0,16.534,36.289
8371,,,308.0,16.641,36.312
8372,,,312.0,16.74,36.326
8373,,,316.0,16.583,36.299
8374,,,311.0,16.618,36.307
8375,,,314.0,16.361,36.26
8376,,,317.0,16.497,36.284
8377,,,318.0,16.853,36.345
8378,,,314.0,16.796,36.335
8379,,,308.0,16.594,36.303
8380,,,317.0,16.192,36.228
8381,,,316.0,16.724,36.325
8382,,,312.0,16.748,36.334
8383,,,310.0,16.743,36.328
8384,,,316.0,16.756,36.331
8385,,,318.0,16.593,36.297
8386,,,320.0,16.347,36.256
8387,,,315.0,16.527,36.289
8388,,,318.0,16.335,36.255
8389,,,320.0,16.352,36.259
8390,,,320.0,16.544,36.291
8391,,,317.0,16.52,36.288
8392,,,316.0,16.623,36.305
8393,,,315.0,16.362,36.261
8394,,,327.0,16.536,36.291
8395,,,316.0,16.567,36.3
8396,,,316.0,16.886,36.351
8397,,,312.0,16.562,36.302
8398,,,320.0,16.425,36.268
8399,,,325.0,16.191,36.228
8400,,,313.0,16.095,36.211
8401,,,325.0,15.798,36.163
8402,,,330.0,15.733,36.151
8403,,,323.0,15.834,36.172
8404,,,321.0,15.753,36.154
8405,,,325.0,15.814,36.166
8406,,,328.0,16.06,36.208
8407,,,325.0,16.454,36.267
8408,,,318.0,15.944,36.188
8409,,,326.0,15.861,36.172
8410,,,324.0,16.21,36.233
8411,,,324.0,16.3,36.247
8412,,,322.0,16.014,36.206
8413,,,323.0,16.0,36.199
8414,,,323.0,16.248,36.241
8415,,,321.0,16.206,36.231
8416,,,321.0,15.81,36.165
8417,,,329.0,15.744,36.152
8418,,,329.0,16.173,36.226
8419,,,320.0,16.102,36.217
8420,,,329.0,15.588,36.12
8421,,,325.0,15.538,36.119
8422,,,,,
8423,,,298.0,,
8424,,,340.0,,
8425,,,317.24615,16.406246,36.26751
8426,,,2020.0,,
8427,,,,,
8428,,,,,
8429,,,2000.0,,
8430,,,2020.0,,
8431,,,2007.0,4.137,34.987
8432,,,2007.0,4.137,34.987
8433,,,1838.0,4.161,34.986
8434,,,1663.0,4.205,34.983
8435,,,1488.0,4.283,34.981
8436,,,1313.0,4.457,34.974
8437,,,1138.0,4.76,34.959
8438,,,963.0,5.384,34.908
8439,,,788.0,6.388,34.805
8440,,,613.0,8.511,34.977
8441,,,438.0,12.088,35.496
8442,,,336.0,15.099,36.028
8443,,,265.0,17.162,36.396
8444,,,195.0,19.299,36.72
8445,,,125.0,23.051,37.167
8446,,,76.0,25.521,36.466
8447,,,10.0,26.716,36.054
8448,,,5.0,26.717,36.053
8449,,,,,
8450,,,,,
8451,,,,,
8452,16.363,-63.995000000000005,,,
8453,16.353,-64.019,,,
8454,16.354,-64.019,,,
